GeneID	k_cluster	Gene name	Human gene stable ID	Human gene name	Mouse gene stable ID	Mouse gene name
ENSCAFG00000020101	5	ST6GALNAC4	ENSG00000136840	ST6GALNAC4	ENSMUSG00000079442	St6galnac4
ENSCAFG00000020104	11	CNN3	ENSG00000117519	CNN3	ENSMUSG00000053931	Cnn3
ENSCAFG00000020107	4	FA2H	ENSG00000103089	FA2H	ENSMUSG00000033579	Fa2h
ENSCAFG00000020108	10	SLC44A3	ENSG00000143036	SLC44A3	ENSMUSG00000039865	Slc44a3
ENSCAFG00000020110	4	F3	ENSG00000117525	F3	ENSMUSG00000028128	F3
ENSCAFG00000020112	7	ABCD3	ENSG00000117528	ABCD3	ENSMUSG00000028127	Abcd3
ENSCAFG00000020118	6	SH2D3C	ENSG00000095370	SH2D3C	ENSMUSG00000059013	Sh2d3c
ENSCAFG00000020131	4	NIBAN2	ENSG00000136830	NIBAN2	ENSMUSG00000026796	Niban2
ENSCAFG00000020132	1	AARS1	ENSG00000090861	AARS1	ENSMUSG00000031960	Aars
ENSCAFG00000020141	2	DR1	ENSG00000117505	DR1	ENSMUSG00000029265	Dr1
ENSCAFG00000020172	5	MVB12B	ENSG00000196814	MVB12B	ENSMUSG00000038740	Mvb12b
ENSCAFG00000020179	3	TGFBR3	ENSG00000069702	TGFBR3	ENSMUSG00000029287	Tgfbr3
ENSCAFG00000020182	2	CDC7	ENSG00000097046	CDC7	ENSMUSG00000029283	Cdc7
ENSCAFG00000020188	1	TAT	ENSG00000198650	TAT	ENSMUSG00000001670	Tat
ENSCAFG00000020210	5	ZNF821	ENSG00000102984	ZNF821	ENSMUSG00000031728	Zfp821
ENSCAFG00000020225	1	NEK6	ENSG00000119408	NEK6	ENSMUSG00000026749	Nek6
ENSCAFG00000020226	1	LHX2	ENSG00000106689	LHX2	ENSMUSG00000000247	Lhx2
ENSCAFG00000020246	4	CLCA1	ENSG00000016490	CLCA1	ENSMUSG00000028255	Clca1
ENSCAFG00000020252	4	NQO1	ENSG00000181019	NQO1	ENSMUSG00000003849	Nqo1
ENSCAFG00000020292	8	DNAI3	ENSG00000162643	DNAI3	ENSMUSG00000043020	Dnai3
ENSCAFG00000020294	3	HAS3	ENSG00000103044	HAS3	ENSMUSG00000031910	Has3
ENSCAFG00000020303	5	CDH3	ENSG00000062038	CDH3	ENSMUSG00000061048	Cdh3
ENSCAFG00000020318	11	PLA2G15	ENSG00000103066	PLA2G15	ENSMUSG00000031903	Pla2g15
ENSCAFG00000020319	2	PRKACB	ENSG00000142875	PRKACB	ENSMUSG00000005034	Prkacb
ENSCAFG00000020320	10	ESRP2	ENSG00000103067	ESRP2	ENSMUSG00000084128	Esrp2
ENSCAFG00000020321	4	TTLL7	ENSG00000137941	TTLL7	ENSMUSG00000036745	Ttll7
ENSCAFG00000020330	1	ADGRL2	ENSG00000117114	ADGRL2	ENSMUSG00000028184	Adgrl2
ENSCAFG00000020334	0	CTRL	ENSG00000141086	CTRL	ENSMUSG00000031896	Ctrl
ENSCAFG00000020345	3	PTGFR	ENSG00000122420	PTGFR	ENSMUSG00000028036	Ptgfr
ENSCAFG00000020354	6	CARMIL2	ENSG00000159753	CARMIL2	ENSMUSG00000050357	Carmil2
ENSCAFG00000020362	9	HSD11B2	ENSG00000176387	HSD11B2	ENSMUSG00000031891	Hsd11b2
ENSCAFG00000020365	8	LRRC36	ENSG00000159708	LRRC36	ENSMUSG00000054320	Lrrc36
ENSCAFG00000020370	6	FHOD1	ENSG00000135723	FHOD1	ENSMUSG00000014778	Fhod1
ENSCAFG00000020371	11	TMEM208	ENSG00000168701	TMEM208	ENSMUSG00000014856	Tmem208
ENSCAFG00000020393	7	ACADM	ENSG00000117054	ACADM	ENSMUSG00000062908	Acadm
ENSCAFG00000020397	9	CDH16	ENSG00000166589	CDH16	ENSMUSG00000031881	Cdh16
ENSCAFG00000020401	5	LHX8	ENSG00000162624	LHX8	ENSMUSG00000096225	Lhx8
ENSCAFG00000020413	8	CDH5	ENSG00000179776	CDH5	ENSMUSG00000031871	Cdh5
ENSCAFG00000020417	7	CTH	ENSG00000116761	CTH	ENSMUSG00000028179	Cth
ENSCAFG00000020425	3	CDH11	ENSG00000140937	CDH11	ENSMUSG00000031673	Cdh11
ENSCAFG00000023018	1	ASGR2	ENSG00000161944	ASGR2	ENSMUSG00000040963	Asgr2
ENSCAFG00000023022	5	PDZD2	ENSG00000133401	PDZD2	ENSMUSG00000022197	Pdzd2
ENSCAFG00000023073	3	FIGLA	ENSG00000183733	FIGLA	ENSMUSG00000030001	Figla
ENSCAFG00000023086	2	NR5A1	ENSG00000136931	NR5A1	ENSMUSG00000026751	Nr5a1
ENSCAFG00000023178	1	FGA	ENSG00000171560	FGA	ENSMUSG00000028001	Fga
ENSCAFG00000023253	3	FAXC	ENSG00000146267	FAXC	ENSMUSG00000028246	Faxc
ENSCAFG00000023309	6	TWF2	ENSG00000247596	TWF2	ENSMUSG00000023277	Twf2
ENSCAFG00000023317	6	DUSP2	ENSG00000158050	DUSP2	ENSMUSG00000027368	Dusp2
ENSCAFG00000023335	6	MMP8	ENSG00000118113	MMP8	ENSMUSG00000005800	Mmp8
ENSCAFG00000023345	6	CALHM6	ENSG00000188820	CALHM6	ENSMUSG00000046031	Calhm6
ENSCAFG00000023363	7	CNDP2	ENSG00000133313	CNDP2	ENSMUSG00000024644	Cndp2
ENSCAFG00000023383	2	FOXD3	ENSG00000187140	FOXD3	ENSMUSG00000067261	Foxd3
ENSCAFG00000023437	1	SEC14L4	ENSG00000133488	SEC14L4	ENSMUSG00000019368	Sec14l4
ENSCAFG00000023441	11	PHYH	ENSG00000107537	PHYH	ENSMUSG00000026664	Phyh
ENSCAFG00000023570	11	HAPLN4	ENSG00000187664	HAPLN4	ENSMUSG00000007594	Hapln4
ENSCAFG00000023658	7	ACSM5	ENSG00000183549	ACSM5	ENSMUSG00000030972	Acsm5
ENSCAFG00000023690	2	ERCC6L	ENSG00000186871	ERCC6L	ENSMUSG00000051220	Ercc6l
ENSCAFG00000023742	4	PTPRR	ENSG00000153233	PTPRR	ENSMUSG00000020151	Ptprr
ENSCAFG00000023757	11	ADAMTSL2	ENSG00000197859	ADAMTSL2	ENSMUSG00000036040	Adamtsl2
ENSCAFG00000023780	8	MUC5B	ENSG00000117983	MUC5B	ENSMUSG00000066108	Muc5b
ENSCAFG00000023787	6	NCR1	ENSG00000189430	NCR1	ENSMUSG00000062524	Ncr1
ENSCAFG00000023822	6	FCRL5	ENSG00000143297	FCRL5	ENSMUSG00000048031	Fcrl5
ENSCAFG00000023835	7	ACAD11	ENSG00000240303	ACAD11	ENSMUSG00000090150	Acad11
ENSCAFG00000023845	8	C16H4orf47	ENSG00000205129	C4orf47	ENSMUSG00000071103	1700029J07Rik
ENSCAFG00000023863	7	BAAT	ENSG00000136881	BAAT	ENSMUSG00000039653	Baat
ENSCAFG00000024010	6	TLR1	ENSG00000174125	TLR1	ENSMUSG00000044827	Tlr1
ENSCAFG00000024151	0	INSRR	ENSG00000027644	INSRR	ENSMUSG00000005640	Insrr
ENSCAFG00000024189	1	SERPINF1	ENSG00000132386	SERPINF1	ENSMUSG00000000753	Serpinf1
ENSCAFG00000024246	7	LRRC8D	ENSG00000171492	LRRC8D	ENSMUSG00000046079	Lrrc8d
ENSCAFG00000024269	1	RNASE13	ENSG00000206150	RNASE13	ENSMUSG00000068392	Rnase13
ENSCAFG00000024439	9	SLC22A8	ENSG00000149452	SLC22A8	ENSMUSG00000063796	Slc22a8
ENSCAFG00000024473	6	MEFV	ENSG00000103313	MEFV	ENSMUSG00000022534	Mefv
ENSCAFG00000024645	11	BNIP3	ENSG00000176171	BNIP3	ENSMUSG00000078566	Bnip3
ENSCAFG00000024651	4	LRRC66	ENSG00000188993	LRRC66	ENSMUSG00000067206	Lrrc66
ENSCAFG00000024668	1	SERPINA11	ENSG00000186910	SERPINA11	ENSMUSG00000063232	Serpina11
ENSCAFG00000024695	6	TNFAIP8L2	ENSG00000163154	TNFAIP8L2	ENSMUSG00000013707	Tnfaip8l2
ENSCAFG00000024725	6	TXK	ENSG00000074966	TXK	ENSMUSG00000054892	Txk
ENSCAFG00000024864	0		ENSG00000100604	CHGA	ENSMUSG00000021194	Chga
ENSCAFG00000024869	2	ADAMDEC1	ENSG00000134028	ADAMDEC1	ENSMUSG00000022057	Adamdec1
ENSCAFG00000024883	5	SOX4	ENSG00000124766	SOX4	ENSMUSG00000076431	Sox4
ENSCAFG00000024890	1	NMT2	ENSG00000152465	NMT2	ENSMUSG00000026643	Nmt2
ENSCAFG00000024892	7	SLC17A3	ENSG00000124564	SLC17A3	ENSMUSG00000036083	Slc17a3
ENSCAFG00000024903	6	MAFB	ENSG00000204103	MAFB	ENSMUSG00000074622	Mafb
ENSCAFG00000024923	9	FXYD4	ENSG00000150201	FXYD4	ENSMUSG00000004988	Fxyd4
ENSCAFG00000024968	0	CPA1	ENSG00000091704	CPA1	ENSMUSG00000054446	Cpa1
ENSCAFG00000025002	7	DPP4	ENSG00000197635	DPP4	ENSMUSG00000035000	Dpp4
ENSCAFG00000025047	1	GYS2	ENSG00000111713	GYS2	ENSMUSG00000030244	Gys2
ENSCAFG00000025113	6	CLEC12A	ENSG00000172322	CLEC12A	ENSMUSG00000053063	Clec12a
ENSCAFG00000025166	4	FUT4	ENSG00000196371	FUT4	ENSMUSG00000049307	Fut4
ENSCAFG00000025168	10	FAM110C	ENSG00000184731	FAM110C	ENSMUSG00000036136	Fam110c
ENSCAFG00000025183	10	EPS8L2	ENSG00000177106	EPS8L2	ENSMUSG00000025504	Eps8l2
ENSCAFG00000025192	6	CASP8	ENSG00000064012	CASP8	ENSMUSG00000026029	Casp8
ENSCAFG00000025202	11	CA2	ENSG00000104267	CA2	ENSMUSG00000027562	Car2
ENSCAFG00000025220	8	ACVRL1	ENSG00000139567	ACVRL1	ENSMUSG00000000530	Acvrl1
ENSCAFG00000025238	7	ENTPD5	ENSG00000187097	ENTPD5	ENSMUSG00000021236	Entpd5
ENSCAFG00000025296	6	CLEC1B	ENSG00000197992	CLEC9A	ENSMUSG00000046080	Clec9a
ENSCAFG00000025345	1	RELN	ENSG00000189056	RELN	ENSMUSG00000042453	Reln
ENSCAFG00000025442	5	KCNH2	ENSG00000055118	KCNH2	ENSMUSG00000038319	Kcnh2
ENSCAFG00000025510	3	OR51E2	ENSG00000167332	OR51E2	ENSMUSG00000043366	Olfr78
ENSCAFG00000025533	1	ITIH4	ENSG00000055955	ITIH4	ENSMUSG00000021922	Itih4
ENSCAFG00000028456	6	CD83	ENSG00000112149	CD83	ENSMUSG00000015396	Cd83
ENSCAFG00000028461	5	LOX	ENSG00000113083	LOX	ENSMUSG00000024529	Lox
ENSCAFG00000028496	5	HOXC5	ENSG00000172789	HOXC5	ENSMUSG00000022485	Hoxc5
ENSCAFG00000028507	9	PDZD3	ENSG00000172367	PDZD3	ENSMUSG00000032105	Pdzd3
ENSCAFG00000028511	11		ENSG00000166123	GPT2	ENSMUSG00000031700	Gpt2
ENSCAFG00000028514	1	TTPA	ENSG00000137561	TTPA	ENSMUSG00000073988	Ttpa
ENSCAFG00000028530	11		ENSG00000180767	CHST13	ENSMUSG00000056643	Chst13
ENSCAFG00000028589	7	SELENOP	ENSG00000250722	SELENOP	ENSMUSG00000064373	Selenop
ENSCAFG00000028621	3	OLFML2A	ENSG00000185585	OLFML2A	ENSMUSG00000046618	Olfml2a
ENSCAFG00000028622	1	RNF103	ENSG00000239305	RNF103	ENSMUSG00000052656	Rnf103
ENSCAFG00000028636	5	IGFBP6	ENSG00000167779	IGFBP6	ENSMUSG00000023046	Igfbp6
ENSCAFG00000028673	10	C3H4orf19	ENSG00000154274	C4orf19	ENSMUSG00000060512	0610040J01Rik
ENSCAFG00000028766	8	CLDN18	ENSG00000066405	CLDN18	ENSMUSG00000032473	Cldn18
ENSCAFG00000028779	7	MRPS6	ENSG00000243927	MRPS6	ENSMUSG00000039680	Mrps6
ENSCAFG00000028791	1	PEMT	ENSG00000133027	PEMT	ENSMUSG00000000301	Pemt
ENSCAFG00000028804	3	RNF150	ENSG00000170153	RNF150	ENSMUSG00000047747	Rnf150
ENSCAFG00000028842	9	AQP2	ENSG00000167580	AQP2	ENSMUSG00000023013	Aqp2
ENSCAFG00000028865	10		ENSG00000184454	NCMAP	ENSMUSG00000043924	Ncmap
ENSCAFG00000028879	3	CAVIN1	ENSG00000177469	CAVIN1	ENSMUSG00000004044	Cavin1
ENSCAFG00000028904	7	SLC35D1	ENSG00000116704	SLC35D1	ENSMUSG00000028521	Slc35d1
ENSCAFG00000028967	8	LRRIQ1	ENSG00000133640	LRRIQ1	ENSMUSG00000019892	Lrriq1
ENSCAFG00000028971	10	CCDC85C	ENSG00000205476	CCDC85C	ENSMUSG00000084883	Ccdc85c
ENSCAFG00000029009	4	CYSTM1	ENSG00000120306	CYSTM1	ENSMUSG00000046727	Cystm1
ENSCAFG00000029034	2	PDLIM3	ENSG00000154553	PDLIM3	ENSMUSG00000031636	Pdlim3
ENSCAFG00000029040	9	TMEM72	ENSG00000187783	TMEM72	ENSMUSG00000048108	Tmem72
ENSCAFG00000029052	5	RAB6B	ENSG00000154917	RAB6B	ENSMUSG00000032549	Rab6b
ENSCAFG00000029053	5	TRIB2	ENSG00000071575	TRIB2	ENSMUSG00000020601	Trib2
ENSCAFG00000029072	6		ENSG00000198821	CD247	ENSMUSG00000005763	Cd247
ENSCAFG00000029087	11	GATA4	ENSG00000136574	GATA4	ENSMUSG00000021944	Gata4
ENSCAFG00000029121	6	FAM78A	ENSG00000126882	FAM78A	ENSMUSG00000050592	Fam78a
ENSCAFG00000029130	2	KAZALD1	ENSG00000107821	KAZALD1	ENSMUSG00000025213	Kazald1
ENSCAFG00000029135	2	GDNF	ENSG00000168621	GDNF	ENSMUSG00000022144	Gdnf
ENSCAFG00000029146	1	PPP1R3C	ENSG00000119938	PPP1R3C	ENSMUSG00000067279	Ppp1r3c
ENSCAFG00000029170	6		ENSG00000189152	GRAPL	ENSMUSG00000004837	Grap
ENSCAFG00000029187	4	RHOV	ENSG00000104140	RHOV	ENSMUSG00000034226	Rhov
ENSCAFG00000029189	8	TIMP3	ENSG00000100234	TIMP3	ENSMUSG00000020044	Timp3
ENSCAFG00000029227	3	CSRP1	ENSG00000159176	CSRP1	ENSMUSG00000026421	Csrp1
ENSCAFG00000029286	6	CD7	ENSG00000173762	CD7	ENSMUSG00000025163	Cd7
ENSCAFG00000029359	7	KCNK5	ENSG00000164626	KCNK5	ENSMUSG00000023243	Kcnk5
ENSCAFG00000029367	0	COL28A1	ENSG00000215018	COL28A1	ENSMUSG00000068794	Col28a1
ENSCAFG00000029394	3	HAS2	ENSG00000170961	HAS2	ENSMUSG00000022367	Has2
ENSCAFG00000029442	5	CCN2	ENSG00000118523	CCN2	ENSMUSG00000019997	Ccn2
ENSCAFG00000029466	4	SLC9A4	ENSG00000180251	SLC9A4	ENSMUSG00000026065	Slc9a4
ENSCAFG00000029474	11	GADD45A	ENSG00000116717	GADD45A	ENSMUSG00000036390	Gadd45a
ENSCAFG00000029509	6	MCEMP1	ENSG00000183019	MCEMP1	ENSMUSG00000013974	Mcemp1
ENSCAFG00000029537	10	GJB2	ENSG00000165474	GJB2	ENSMUSG00000046352	Gjb2
ENSCAFG00000029572	2	TRDV3	ENSG00000256590	TRDV3	ENSMUSG00000076873	Trdv5
ENSCAFG00000029586	7	GCHFR	ENSG00000137880	GCHFR	ENSMUSG00000046814	Gchfr
ENSCAFG00000029590	1	FAM8A1	ENSG00000137414	FAM8A1	ENSMUSG00000069237	Fam8a1
ENSCAFG00000029593	3	TMEM35A	ENSG00000126950	TMEM35A	ENSMUSG00000033578	Tmem35a
ENSCAFG00000029618	11	LAMTOR2	ENSG00000116586	LAMTOR2	ENSMUSG00000028062	Lamtor2
ENSCAFG00000029645	11	FXN	ENSG00000165060	FXN	ENSMUSG00000059363	Fxn
ENSCAFG00000029724	6	TRAV26-2	ENSG00000211812	TRAV26-2	ENSMUSG00000076863	Trav21-dv12
ENSCAFG00000029785	7	AS3MT	ENSG00000214435	AS3MT	ENSMUSG00000003559	As3mt
ENSCAFG00000029786	4	BDKRB2	ENSG00000168398	BDKRB2	ENSMUSG00000021070	Bdkrb2
ENSCAFG00000029797	5	SIX1	ENSG00000126778	SIX1	ENSMUSG00000051367	Six1
ENSCAFG00000029799	6	RASSF5	ENSG00000266094	RASSF5	ENSMUSG00000026430	Rassf5
ENSCAFG00000029801	0	DUSP26	ENSG00000133878	DUSP26	ENSMUSG00000039661	Dusp26
ENSCAFG00000029837	6		ENSG00000237702	TRBV3-1	ENSMUSG00000107486	Trbv4
ENSCAFG00000029842	5	MAFF	ENSG00000185022	MAFF	ENSMUSG00000042622	Maff
ENSCAFG00000029844	9	KCNJ10	ENSG00000177807	KCNJ10	ENSMUSG00000044708	Kcnj10
ENSCAFG00000029872	0	IAPP	ENSG00000121351	IAPP	ENSMUSG00000041681	Iapp
ENSCAFG00000029882	4	MISP	ENSG00000099812	MISP	ENSMUSG00000035852	Misp
ENSCAFG00000029883	3	SLC25A36	ENSG00000114120	SLC25A36	ENSMUSG00000032449	Slc25a36
ENSCAFG00000029890	9	FGF9	ENSG00000102678	FGF9	ENSMUSG00000021974	Fgf9
ENSCAFG00000029891	6	SH2D1A	ENSG00000183918	SH2D1A	ENSMUSG00000005696	Sh2d1a
ENSCAFG00000029919	8	CLIC3	ENSG00000169583	CLIC3	ENSMUSG00000015093	Clic3
ENSCAFG00000029925	3	EDA	ENSG00000158813	EDA	ENSMUSG00000059327	Eda
ENSCAFG00000029937	9	EFHD1	ENSG00000115468	EFHD1	ENSMUSG00000026255	Efhd1
ENSCAFG00000029948	11	IDNK	ENSG00000148057	IDNK	ENSMUSG00000050002	Idnk
ENSCAFG00000029966	7	ALDH1L1	ENSG00000144908	ALDH1L1	ENSMUSG00000030088	Aldh1l1
ENSCAFG00000029968	10	SHH	ENSG00000164690	SHH	ENSMUSG00000002633	Shh
ENSCAFG00000029982	2	RASSF3	ENSG00000153179	RASSF3	ENSMUSG00000025795	Rassf3
ENSCAFG00000029993	7	DDAH1	ENSG00000153904	DDAH1	ENSMUSG00000028194	Ddah1
ENSCAFG00000030018	7	IMPA1	ENSG00000133731	IMPA1	ENSMUSG00000027531	Impa1
ENSCAFG00000030020	11	SIGMAR1	ENSG00000147955	SIGMAR1	ENSMUSG00000036078	Sigmar1
ENSCAFG00000030055	6	FCER2	ENSG00000104921	FCER2	ENSMUSG00000005540	Fcer2a
ENSCAFG00000030076	9	LMX1B	ENSG00000136944	LMX1B	ENSMUSG00000038765	Lmx1b
ENSCAFG00000030080	1	CD302	ENSG00000241399	CD302	ENSMUSG00000060703	Cd302
ENSCAFG00000030083	6		ENSG00000136286	MYO1G	ENSMUSG00000020437	Myo1g
ENSCAFG00000030112	11	DDIT3	ENSG00000175197	DDIT3	ENSMUSG00000025408	Ddit3
ENSCAFG00000030120	5	CSPG4	ENSG00000173546	CSPG4	ENSMUSG00000032911	Cspg4
ENSCAFG00000030145	7	AUH	ENSG00000148090	AUH	ENSMUSG00000021460	Auh
ENSCAFG00000030171	7	NDUFA8	ENSG00000119421	NDUFA8	ENSMUSG00000026895	Ndufa8
ENSCAFG00000030193	5	PAQR8	ENSG00000170915	PAQR8	ENSMUSG00000025931	Paqr8
ENSCAFG00000030205	9	KCTD1	ENSG00000134504	KCTD1	ENSMUSG00000036225	Kctd1
ENSCAFG00000030208	10	GAL3ST1	ENSG00000128242	GAL3ST1	ENSMUSG00000049721	Gal3st1
ENSCAFG00000030217	7	PEX11A	ENSG00000166821	PEX11A	ENSMUSG00000030545	Pex11a
ENSCAFG00000030229	9		ENSG00000135638	EMX1	ENSMUSG00000033726	Emx1
ENSCAFG00000030243	7	CISD3	ENSG00000277972	CISD3	ENSMUSG00000078695	Cisd3
ENSCAFG00000030250	7	RIDA	ENSG00000132541	RIDA	ENSMUSG00000022323	Rida
ENSCAFG00000030262	9	BAMBI	ENSG00000095739	BAMBI	ENSMUSG00000024232	Bambi
ENSCAFG00000030269	5	MFAP4	ENSG00000166482	MFAP4	ENSMUSG00000042436	Mfap4
ENSCAFG00000030271	9	UBE2QL1	ENSG00000215218	UBE2QL1	ENSMUSG00000052981	Ube2ql1
ENSCAFG00000030292	6	LTB	ENSG00000227507	LTB	ENSMUSG00000024399	Ltb
ENSCAFG00000030297	6	GRB2	ENSG00000177885	GRB2	ENSMUSG00000059923	Grb2
ENSCAFG00000030307	3	GPC6	ENSG00000183098	GPC6	ENSMUSG00000058571	Gpc6
ENSCAFG00000030441	4	MGAT3	ENSG00000128268	MGAT3	ENSMUSG00000042428	Mgat3
ENSCAFG00000030473	5	TGIF2	ENSG00000118707	TGIF2	ENSMUSG00000062175	Tgif2
ENSCAFG00000030496	8	FHAD1	ENSG00000142621	FHAD1	ENSMUSG00000051435	Fhad1
ENSCAFG00000030542	2	FEN1	ENSG00000168496	FEN1	ENSMUSG00000024742	Fen1
ENSCAFG00000030640	1	PID1	ENSG00000153823	PID1	ENSMUSG00000045658	Pid1
ENSCAFG00000030698	10	IL22RA1	ENSG00000142677	IL22RA1	ENSMUSG00000037157	Il22ra1
ENSCAFG00000030720	11	QPRT	ENSG00000103485	QPRT	ENSMUSG00000030674	Qprt
ENSCAFG00000030737	9	ERICH4	ENSG00000204978	ERICH4	ENSMUSG00000074261	Erich4
ENSCAFG00000030744	8	LRRC46	ENSG00000141294	LRRC46	ENSMUSG00000020878	Lrrc46
ENSCAFG00000030748	4	BTBD3	ENSG00000132640	BTBD3	ENSMUSG00000062098	Btbd3
ENSCAFG00000030749	11	FDPS	ENSG00000160752	FDPS	ENSMUSG00000059743	Fdps
ENSCAFG00000030759	9	TMEM207	ENSG00000198398	TMEM207	ENSMUSG00000091972	Tmem207
ENSCAFG00000030763	11	FAM210B	ENSG00000124098	FAM210B	ENSMUSG00000027495	Fam210b
ENSCAFG00000030823	5	POMGNT2	ENSG00000144647	POMGNT2	ENSMUSG00000066235	Pomgnt2
ENSCAFG00000030826	6	GCSAM	ENSG00000174500	GCSAM	ENSMUSG00000022659	Gcsam
ENSCAFG00000030843	1	INSIG2	ENSG00000125629	INSIG2	ENSMUSG00000003721	Insig2
ENSCAFG00000030851	1	HLF	ENSG00000108924	HLF	ENSMUSG00000003949	Hlf
ENSCAFG00000030889	5	ZBTB47	ENSG00000114853	ZBTB47	ENSMUSG00000013419	Zfp651
ENSCAFG00000030892	10	PERP	ENSG00000112378	PERP	ENSMUSG00000019851	Perp
ENSCAFG00000030927	6	NFE2	ENSG00000123405	NFE2	ENSMUSG00000058794	Nfe2
ENSCAFG00000030966	6	CCR6	ENSG00000112486	CCR6	ENSMUSG00000040899	Ccr6
ENSCAFG00000031017	2	SMIM33	ENSG00000283288	SMIM33	ENSMUSG00000073598	1700066B19Rik
ENSCAFG00000031033	4	EMP1	ENSG00000134531	EMP1	ENSMUSG00000030208	Emp1
ENSCAFG00000031038	7	METTL7B	ENSG00000170439	METTL7B	ENSMUSG00000025347	Mettl7b
ENSCAFG00000031101	6	CD48	ENSG00000117091	CD48	ENSMUSG00000015355	Cd48
ENSCAFG00000031108	1	COLEC10	ENSG00000184374	COLEC10	ENSMUSG00000038591	Colec10
ENSCAFG00000031148	7	GLYCTK	ENSG00000168237	GLYCTK	ENSMUSG00000020258	Glyctk
ENSCAFG00000031149	6	LAX1	ENSG00000122188	LAX1	ENSMUSG00000051998	Lax1
ENSCAFG00000031158	5	EPDR1	ENSG00000086289	EPDR1	ENSMUSG00000002808	Epdr1
ENSCAFG00000031164	8	SNTN	ENSG00000188817	SNTN	ENSMUSG00000044772	Sntn
ENSCAFG00000031193	3	SERTAD4	ENSG00000082497	SERTAD4	ENSMUSG00000016262	Sertad4
ENSCAFG00000031210	11	OAF	ENSG00000184232	OAF	ENSMUSG00000032014	Oaf
ENSCAFG00000031215	3	DIPK2B	ENSG00000147113	DIPK2B	ENSMUSG00000037358	Dipk2b
ENSCAFG00000031250	4	KRT14	ENSG00000186847	KRT14	ENSMUSG00000045545	Krt14
ENSCAFG00000031346	10	RHOU	ENSG00000116574	RHOU	ENSMUSG00000039960	Rhou
ENSCAFG00000031426	8	PIH1D2	ENSG00000150773	PIH1D2	ENSMUSG00000000167	Pih1d2
ENSCAFG00000031460	6	ICAM1	ENSG00000090339	ICAM1	ENSMUSG00000037405	Icam1
ENSCAFG00000031521	8	CROCC2	ENSG00000226321	CROCC2	ENSMUSG00000084989	Crocc2
ENSCAFG00000031548	7	PLA2G12B	ENSG00000138308	PLA2G12B	ENSMUSG00000009646	Pla2g12b
ENSCAFG00000031572	5	INKA1	ENSG00000185614	INKA1	ENSMUSG00000042106	Inka1
ENSCAFG00000031580	7	CLYBL	ENSG00000125246	CLYBL	ENSMUSG00000025545	Clybl
ENSCAFG00000031582	4	EHF	ENSG00000135373	EHF	ENSMUSG00000012350	Ehf
ENSCAFG00000031622	11	ORMDL3	ENSG00000172057	ORMDL3	ENSMUSG00000038150	Ormdl3
ENSCAFG00000031630	0	GNG4	ENSG00000168243	GNG4	ENSMUSG00000021303	Gng4
ENSCAFG00000031655	10	PRSS8	ENSG00000052344	PRSS8	ENSMUSG00000030800	Prss8
ENSCAFG00000031670	4	SMIM31	ENSG00000248771	SMIM31	ENSMUSG00000074300	Smim31
ENSCAFG00000031679	1	CPN2	ENSG00000178772	CPN2	ENSMUSG00000023176	Cpn2
ENSCAFG00000031727	5	STC2	ENSG00000113739	STC2	ENSMUSG00000020303	Stc2
ENSCAFG00000031728	5	YAP1	ENSG00000137693	YAP1	ENSMUSG00000053110	Yap1
ENSCAFG00000031752	1	UBE2G2	ENSG00000184787	UBE2G2	ENSMUSG00000009293	Ube2g2
ENSCAFG00000031753	6	IGKC	ENSG00000211592	IGKC	ENSMUSG00000076609	Igkc
ENSCAFG00000031768	4	C12H6orf132	ENSG00000188112	C6orf132	ENSMUSG00000034382	AI661453
ENSCAFG00000031830	7	NADK2	ENSG00000152620	NADK2	ENSMUSG00000022253	Nadk2
ENSCAFG00000031831	7	PSMD7	ENSG00000103035	PSMD7	ENSMUSG00000039067	Psmd7
ENSCAFG00000031922	9	GPX3	ENSG00000211445	GPX3	ENSMUSG00000018339	Gpx3
ENSCAFG00000031933	4		ENSG00000174136	RGMB	ENSMUSG00000048027	Rgmb
ENSCAFG00000031946	10	CLDN2	ENSG00000165376	CLDN2	ENSMUSG00000047230	Cldn2
ENSCAFG00000031950	4	CARTPT	ENSG00000164326	CARTPT	ENSMUSG00000021647	Cartpt
ENSCAFG00000031960	6	NKX2-5	ENSG00000183072	NKX2-5	ENSMUSG00000015579	Nkx2-5
ENSCAFG00000031968	10	C5H11orf52	ENSG00000149300	C11orf52	ENSMUSG00000032062	2310030G06Rik
ENSCAFG00000031981	3	ZAR1L	ENSG00000189167	ZAR1L	ENSMUSG00000056586	Zar1l
ENSCAFG00000032030	5	TMEM119	ENSG00000183160	TMEM119	ENSMUSG00000054675	Tmem119
ENSCAFG00000032043	11		ENSG00000108179	PPIF	ENSMUSG00000021868	Ppif
ENSCAFG00000032079	5	FNDC11	ENSG00000125531	FNDC11	ENSMUSG00000047841	Fndc11
ENSCAFG00000032127	5	CHST11	ENSG00000171310	CHST11	ENSMUSG00000034612	Chst11
ENSCAFG00000032130	6	TUBB1	ENSG00000101162	TUBB1	ENSMUSG00000016255	Tubb1
ENSCAFG00000032145	11	BLCAP	ENSG00000166619	BLCAP	ENSMUSG00000067787	Blcap
ENSCAFG00000032187	10	RNF152	ENSG00000176641	RNF152	ENSMUSG00000047496	Rnf152
ENSCAFG00000032262	11	DHRS1	ENSG00000157379	DHRS1	ENSMUSG00000002332	Dhrs1
